"","Bottle Code","Year","Experiment","Location","Plot","Cut Trt","Var Trt","Cuts","Variety","Sample Timing","Sample Type","Harvest Point","Sample ID","Site","Paddock","Sample","Treatment","...9","...10","...11","Study","PlotNum","Main Treatment","SubPlot Treatment","...7","...8"
"1937","210925","2021","201",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210925","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1938","210926","2021","201",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210926","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1939","210927","2021","202",NA,"1",NA,NA,NA,NA,NA,NA,NA,"210927","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1940","210928","2021","202",NA,"2",NA,NA,NA,NA,NA,NA,NA,"210928","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","210929","2021","202",NA,"3",NA,NA,NA,NA,NA,NA,NA,"210929","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","210930","2021","202",NA,"4",NA,NA,NA,NA,NA,NA,NA,"210930","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","210931","2021","202",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210931","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","210932","2021","202",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210932","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","210933","2021","301",NA,"1",NA,NA,NA,NA,NA,NA,NA,"210933","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","210934","2021","301",NA,"2",NA,NA,NA,NA,NA,NA,NA,"210934","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","210935","2021","301",NA,"3",NA,NA,NA,NA,NA,NA,NA,"210935","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","210936","2021","301",NA,"4",NA,NA,NA,NA,NA,NA,NA,"210936","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","210937","2021","301",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210937","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","210938","2021","301",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210938","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","210939","2021","302",NA,"1",NA,NA,NA,NA,NA,NA,NA,"210939","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","210940","2021","302",NA,"2",NA,NA,NA,NA,NA,NA,NA,"210940","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","210941","2021","302",NA,"3",NA,NA,NA,NA,NA,NA,NA,"210941","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","210942","2021","302",NA,"4",NA,NA,NA,NA,NA,NA,NA,"210942","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","210943","2021","302",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210943","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","210944","2021","302",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210944","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","210945","2021","401",NA,"1",NA,NA,NA,NA,NA,NA,NA,"210945","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","210946","2021","401",NA,"2",NA,NA,NA,NA,NA,NA,NA,"210946","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","210947","2021","401",NA,"3",NA,NA,NA,NA,NA,NA,NA,"210947","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","210948","2021","401",NA,"4",NA,NA,NA,NA,NA,NA,NA,"210948","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","210949","2021","401",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210949","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","210950","2021","401",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210950","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","210951","2021","402",NA,"1",NA,NA,NA,NA,NA,NA,NA,"210951","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","210952","2021","402",NA,"2",NA,NA,NA,NA,NA,NA,NA,"210952","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","210953","2021","402",NA,"3",NA,NA,NA,NA,NA,NA,NA,"210953","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","210954","2021","402",NA,"4",NA,NA,NA,NA,NA,NA,NA,"210954","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","210955","2021","402",NA,"5",NA,NA,NA,NA,NA,NA,NA,"210955","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","210956","2021","402",NA,"6",NA,NA,NA,NA,NA,NA,NA,"210956","Luverne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","210957","2021","summer straw",NA,"101",NA,NA,NA,NA,NA,NA,NA,"210957","Honken","1","1","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1970","210958","2021","summer straw",NA,"102",NA,NA,NA,NA,NA,NA,NA,"210958","Honken","1","2","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1971","210959","2021","summer straw",NA,"103",NA,NA,NA,NA,NA,NA,NA,"210959","Honken","1","3","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1972","210960","2021","summer straw",NA,"104",NA,NA,NA,NA,NA,NA,NA,"210960","Honken","1","4","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1973","210961","2021","summer straw",NA,"105",NA,NA,NA,NA,NA,NA,NA,"210961","Honken","1","5","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1974","210962","2021","summer straw",NA,"106",NA,NA,NA,NA,NA,NA,NA,"210962","Honken","1","6","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1975","210963","2021","summer straw",NA,"201",NA,NA,NA,NA,NA,NA,NA,"210963","Honken","2","1","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1976","210964","2021","summer straw",NA,"202",NA,NA,NA,NA,NA,NA,NA,"210964","Honken","2","2","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1977","210965","2021","summer straw",NA,"203",NA,NA,NA,NA,NA,NA,NA,"210965","Honken","2","3","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1978","210966","2021","summer straw",NA,"204",NA,NA,NA,NA,NA,NA,NA,"210966","Honken","2","4","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1979","210967","2021","summer straw",NA,"205",NA,NA,NA,NA,NA,NA,NA,"210967","Honken","2","5","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1980","210968","2021","summer straw",NA,"206",NA,NA,NA,NA,NA,NA,NA,"210968","Honken","2","6","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1981","210969","2021","summer straw",NA,"301",NA,NA,NA,NA,NA,NA,NA,"210969","Honken","3","1","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1982","210970","2021","summer straw",NA,"302",NA,NA,NA,NA,NA,NA,NA,"210970","Honken","3","2","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1983","210971","2021","summer straw",NA,"303",NA,NA,NA,NA,NA,NA,NA,"210971","Honken","3","3","Enclosed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1984","210972","2021","summer straw",NA,"304",NA,NA,NA,NA,NA,NA,NA,"210972","Honken","3","4","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1985","210973","2021","summer straw",NA,"305",NA,NA,NA,NA,NA,NA,NA,"210973","Honken","3","5","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1986","210974","2021","summer straw",NA,"306",NA,NA,NA,NA,NA,NA,NA,"210974","Honken","3","6","Grazed","whoops- two sets of bottle codes for these- could be either this code of the ones slightly further down",NA,NA,NA,NA,NA,NA,NA,NA
"1987","210975","2021","Rosholt",NA,"102",NA,NA,NA,NA,NA,NA,NA,"210975","Water Quality","1","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1988","210976","2021","Rosholt",NA,"201",NA,NA,NA,NA,NA,NA,NA,"210976","Water Quality","1","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1989","210977","2021","Rosholt",NA,"301",NA,NA,NA,NA,NA,NA,NA,"210977","Water Quality","1","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1990","210978","2021","Rosholt",NA,"403",NA,NA,NA,NA,NA,NA,NA,"210978","Water Quality","1","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1991","210979","2021","Rosholt",NA,"501",NA,NA,NA,NA,NA,NA,NA,"210979","Water Quality","1","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1992","210980","2021","Rosholt",NA,"601",NA,NA,NA,NA,NA,NA,NA,"210980","Water Quality","1","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1993","210981","2021","Rosholt",NA,"701",NA,NA,NA,NA,NA,NA,NA,"210981","Water Quality","1","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1994","210982","2021","Rosholt",NA,"801",NA,NA,NA,NA,NA,NA,NA,"210982","Water Quality","1","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1995","210983","2021","Rosholt",NA,"102",NA,NA,NA,NA,NA,NA,NA,"210983","Water Quality","2","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1996","210984","2021","Rosholt",NA,"201",NA,NA,NA,NA,NA,NA,NA,"210984","Water Quality","2","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1997","210985","2021","Rosholt",NA,"301",NA,NA,NA,NA,NA,NA,NA,"210985","Water Quality","2","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1998","210986","2021","Rosholt",NA,"403",NA,NA,NA,NA,NA,NA,NA,"210986","Water Quality","2","summer harvest","No","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"1999","210987","2021","Rosholt",NA,"501",NA,NA,NA,NA,NA,NA,NA,"210987","Water Quality","2","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"2000","210988","2021","Rosholt",NA,"601",NA,NA,NA,NA,NA,NA,NA,"210988","Water Quality","2","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"2001","210989","2021","Rosholt",NA,"701",NA,NA,NA,NA,NA,NA,NA,"210989","Water Quality","2","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"2002","210990","2021","Rosholt",NA,"801",NA,NA,NA,NA,NA,NA,NA,"210990","Water Quality","2","summer harvest","Yes","Kernza",NA,NA,NA,NA,NA,NA,NA,NA
"2003","210991","2021","102",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210991","1","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2004","210992","2021","201",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210992","2","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005","210993","2021","301",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210993","3","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006","210994","2021","401",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210994","4","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007","210995","2021","502",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210995","5","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","210996","2021","601",NA,"IWG",NA,NA,NA,NA,NA,NA,NA,"210996","6","Staples","summer harvest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009","210997","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"210997","Summer Harvest","Honken","101","1","1","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2010","210998","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"210998","Summer Harvest","Honken","102","1","2","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2011","210999","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"210999","Summer Harvest","Honken","103","1","3","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2012","211000","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211000","Summer Harvest","Honken","104","1","4","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2013","211001","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211001","Summer Harvest","Honken","105","1","5","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2014","211002","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211002","Summer Harvest","Honken","106","1","6","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2015","211003","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211003","Summer Harvest","Honken","201","2","1","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2016","211004","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211004","Summer Harvest","Honken","202","2","2","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2017","211005","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211005","Summer Harvest","Honken","203","2","3","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2018","211006","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211006","Summer Harvest","Honken","204","2","4","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2019","211007","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211007","Summer Harvest","Honken","205","2","5","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2020","211008","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211008","Summer Harvest","Honken","206","2","6","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2021","211009","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211009","Summer Harvest","Honken","301","3","1","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2022","211010","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211010","Summer Harvest","Honken","302","3","2","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2023","211011","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211011","Summer Harvest","Honken","303","3","3","Enclosed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2024","211012","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211012","Summer Harvest","Honken","304","3","4","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2025","211013","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211013","Summer Harvest","Honken","305","3","5","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2026","211014","2021","1627430400",NA,"On Farm Grazing",NA,NA,NA,NA,NA,NA,NA,"211014","Summer Harvest","Honken","306","3","6","Grazed","possible double bottle codes with ones slightly further up",NA,NA,NA,NA,NA,NA
"2027","211015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","211016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","211017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030","211018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031","211019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","211020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","211021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","211022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","211023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036","211024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","211025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","211026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039","211027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","211028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","211029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","211030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","211031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","211032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","211033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","211034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","211035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","211036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","211037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","211038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","211039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","211040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","211041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054","211042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","211043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056","211044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","211045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","211046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2059","211047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","211048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2061","211049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2062","211050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","211051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2064","211052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2065","211053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2066","211054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2067","211055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2068","211056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2069","211057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2070","211058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2071","211059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2072","211060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2073","211061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2074","211062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2075","211063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","211064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2077","211065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2078","211066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2079","211067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2080","211068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2081","211069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2082","211070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083","211071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2084","211072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2085","211073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2086","211074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087","211075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"211075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
